G[2180]= 0.984000 T[2180]= 55.240000 I[2180]= 671.194000 V[2180]= 369.590000  Time[2180]= 2019/5/7/10:54
G[2181]= 0.984000 T[2181]= 55.240000 I[2181]= 671.713000 V[2181]= 368.900000  Time[2181]= 2019/5/7/10:55
G[2182]= 0.984000 T[2182]= 55.340000 I[2182]= 668.459000 V[2182]= 370.540000  Time[2182]= 2019/5/7/10:56
G[2183]= 0.996000 T[2183]= 55.960000 I[2183]= 675.139000 V[2183]= 367.950000  Time[2183]= 2019/5/7/10:57
G[2184]= 1.002000 T[2184]= 56.070000 I[2184]= 674.748000 V[2184]= 370.930000  Time[2184]= 2019/5/7/10:58
G[2185]= 0.996000 T[2185]= 55.860000 I[2185]= 680.731000 V[2185]= 366.080000  Time[2185]= 2019/5/7/10:59
G[2186]= 0.990000 T[2186]= 55.650000 I[2186]= 678.852000 V[2186]= 367.120000  Time[2186]= 2019/5/7/11:0
G[2187]= 0.990000 T[2187]= 55.650000 I[2187]= 676.990000 V[2187]= 368.000000  Time[2187]= 2019/5/7/11:1
G[2188]= 0.990000 T[2188]= 55.750000 I[2188]= 682.440000 V[2188]= 364.680000  Time[2188]= 2019/5/7/11:2
G[2189]= 0.990000 T[2189]= 55.850000 I[2189]= 678.458000 V[2189]= 368.980000  Time[2189]= 2019/5/7/11:3
G[2190]= 0.996000 T[2190]= 56.160000 I[2190]= 678.312000 V[2190]= 369.320000  Time[2190]= 2019/5/7/11:4
G[2191]= 0.996000 T[2191]= 56.160000 I[2191]= 677.657000 V[2191]= 371.000000  Time[2191]= 2019/5/7/11:5
G[2192]= 0.990000 T[2192]= 55.950000 I[2192]= 679.948000 V[2192]= 369.970000  Time[2192]= 2019/5/7/11:6
G[2193]= 0.996000 T[2193]= 56.260000 I[2193]= 682.277000 V[2193]= 368.200000  Time[2193]= 2019/5/7/11:7
G[2194]= 0.996000 T[2194]= 56.160000 I[2194]= 680.386000 V[2194]= 369.740000  Time[2194]= 2019/5/7/11:8
G[2195]= 1.002000 T[2195]= 56.270000 I[2195]= 681.434000 V[2195]= 369.480000  Time[2195]= 2019/5/7/11:9
G[2196]= 1.002000 T[2196]= 56.070000 I[2196]= 684.371000 V[2196]= 368.210000  Time[2196]= 2019/5/7/11:10
G[2197]= 1.002000 T[2197]= 56.070000 I[2197]= 689.474000 V[2197]= 366.180000  Time[2197]= 2019/5/7/11:11
G[2198]= 1.008000 T[2198]= 56.280000 I[2198]= 684.679000 V[2198]= 370.500000  Time[2198]= 2019/5/7/11:12
G[2199]= 1.008000 T[2199]= 56.280000 I[2199]= 689.469000 V[2199]= 368.450000  Time[2199]= 2019/5/7/11:13
G[2200]= 1.014000 T[2200]= 56.490000 I[2200]= 696.178000 V[2200]= 366.040000  Time[2200]= 2019/5/7/11:14
G[2201]= 1.014000 T[2201]= 56.490000 I[2201]= 693.342000 V[2201]= 367.460000  Time[2201]= 2019/5/7/11:15
G[2202]= 1.008000 T[2202]= 56.280000 I[2202]= 687.799000 V[2202]= 370.530000  Time[2202]= 2019/5/7/11:16
G[2203]= 1.014000 T[2203]= 56.490000 I[2203]= 690.161000 V[2203]= 368.430000  Time[2203]= 2019/5/7/11:17
G[2204]= 1.014000 T[2204]= 56.390000 I[2204]= 693.662000 V[2204]= 367.290000  Time[2204]= 2019/5/7/11:18
G[2205]= 1.014000 T[2205]= 56.390000 I[2205]= 700.951000 V[2205]= 363.230000  Time[2205]= 2019/5/7/11:19
G[2206]= 1.008000 T[2206]= 56.180000 I[2206]= 698.427000 V[2206]= 364.920000  Time[2206]= 2019/5/7/11:20
G[2207]= 1.014000 T[2207]= 56.490000 I[2207]= 695.527000 V[2207]= 368.560000  Time[2207]= 2019/5/7/11:21
G[2208]= 1.020000 T[2208]= 56.900000 I[2208]= 697.500000 V[2208]= 368.030000  Time[2208]= 2019/5/7/11:22
G[2209]= 1.014000 T[2209]= 56.690000 I[2209]= 698.272000 V[2209]= 368.460000  Time[2209]= 2019/5/7/11:23
G[2210]= 1.020000 T[2210]= 56.700000 I[2210]= 698.307000 V[2210]= 369.460000  Time[2210]= 2019/5/7/11:24
G[2211]= 1.026000 T[2211]= 56.810000 I[2211]= 699.146000 V[2211]= 370.960000  Time[2211]= 2019/5/7/11:25
G[2212]= 1.026000 T[2212]= 56.710000 I[2212]= 672.208000 V[2212]= 385.870000  Time[2212]= 2019/5/7/11:26
G[2213]= 1.020000 T[2213]= 56.500000 I[2213]= 670.459000 V[2213]= 387.170000  Time[2213]= 2019/5/7/11:27
G[2214]= 1.020000 T[2214]= 56.500000 I[2214]= 665.893000 V[2214]= 388.940000  Time[2214]= 2019/5/7/11:28
G[2215]= 1.014000 T[2215]= 56.390000 I[2215]= 664.551000 V[2215]= 388.890000  Time[2215]= 2019/5/7/11:29
G[2216]= 1.020000 T[2216]= 56.700000 I[2216]= 664.990000 V[2216]= 388.730000  Time[2216]= 2019/5/7/11:30
G[2217]= 1.014000 T[2217]= 56.590000 I[2217]= 663.411000 V[2217]= 388.920000  Time[2217]= 2019/5/7/11:31
G[2218]= 1.014000 T[2218]= 56.490000 I[2218]= 662.326000 V[2218]= 388.670000  Time[2218]= 2019/5/7/11:32
G[2219]= 1.014000 T[2219]= 56.390000 I[2219]= 666.888000 V[2219]= 386.150000  Time[2219]= 2019/5/7/11:33
G[2220]= 1.014000 T[2220]= 56.590000 I[2220]= 667.133000 V[2220]= 385.990000  Time[2220]= 2019/5/7/11:34
G[2221]= 1.014000 T[2221]= 56.690000 I[2221]= 670.998000 V[2221]= 384.100000  Time[2221]= 2019/5/7/11:35
G[2222]= 1.014000 T[2222]= 56.690000 I[2222]= 671.518000 V[2222]= 383.880000  Time[2222]= 2019/5/7/11:36
G[2223]= 1.014000 T[2223]= 56.790000 I[2223]= 672.149000 V[2223]= 383.700000  Time[2223]= 2019/5/7/11:37
G[2224]= 1.008000 T[2224]= 56.780000 I[2224]= 671.196000 V[2224]= 383.890000  Time[2224]= 2019/5/7/11:38
G[2225]= 1.008000 T[2225]= 56.880000 I[2225]= 673.423000 V[2225]= 383.850000  Time[2225]= 2019/5/7/11:39
G[2226]= 1.008000 T[2226]= 56.880000 I[2226]= 671.382000 V[2226]= 383.660000  Time[2226]= 2019/5/7/11:40
G[2227]= 1.002000 T[2227]= 56.770000 I[2227]= 675.877000 V[2227]= 380.360000  Time[2227]= 2019/5/7/11:41
G[2228]= 1.002000 T[2228]= 56.870000 I[2228]= 685.624000 V[2228]= 375.140000  Time[2228]= 2019/5/7/11:42
G[2229]= 1.008000 T[2229]= 57.080000 I[2229]= 693.163000 V[2229]= 372.520000  Time[2229]= 2019/5/7/11:43
G[2230]= 1.008000 T[2230]= 56.880000 I[2230]= 694.051000 V[2230]= 372.470000  Time[2230]= 2019/5/7/11:44
G[2231]= 1.014000 T[2231]= 57.090000 I[2231]= 695.424000 V[2231]= 372.440000  Time[2231]= 2019/5/7/11:45
G[2232]= 1.014000 T[2232]= 57.190000 I[2232]= 695.219000 V[2232]= 372.380000  Time[2232]= 2019/5/7/11:46
G[2233]= 1.014000 T[2233]= 57.290000 I[2233]= 693.761000 V[2233]= 373.470000  Time[2233]= 2019/5/7/11:47
G[2234]= 1.014000 T[2234]= 57.290000 I[2234]= 685.509000 V[2234]= 377.760000  Time[2234]= 2019/5/7/11:48
G[2235]= 1.014000 T[2235]= 57.290000 I[2235]= 685.939000 V[2235]= 377.860000  Time[2235]= 2019/5/7/11:49
G[2236]= 1.008000 T[2236]= 56.980000 I[2236]= 684.367000 V[2236]= 377.770000  Time[2236]= 2019/5/7/11:50
