9.66000000000000000000e+02, 5.40099999999999980105e+01, 6.29047000000000025466e+02, 3.77120000000000004547e+02, 2019/5/7/10:19, 6.36400925118586656026e+02, 3.72938214940613306680e+02
9.72000000000000000000e+02, 5.44200000000000017053e+01, 6.26086999999999989086e+02, 3.80149999999999977263e+02, 2019/5/7/10:20, 6.40189986228195721196e+02, 3.72312619970000696412e+02
9.78000000000000000000e+02, 5.46300000000000025580e+01, 6.30899999999999977263e+02, 3.79199999999999988631e+02, 2019/5/7/10:21, 6.44036550203912156576e+02, 3.72032859206070043001e+02
9.90000000000000000000e+02, 5.49500000000000028422e+01, 6.31288999999999987267e+02, 3.80579999999999984084e+02, 2019/5/7/10:22, 6.51741699693886630484e+02, 3.71654177766602401789e+02
9.84000000000000000000e+02, 5.45399999999999991473e+01, 6.28609000000000037289e+02, 3.82709999999999979536e+02, 2019/5/7/10:23, 6.47958459835644475788e+02, 3.72279062955998995221e+02
9.84000000000000000000e+02, 5.44399999999999977263e+01, 6.30850999999999999091e+02, 3.81250000000000000000e+02, 2019/5/7/10:24, 6.47981255319987326402e+02, 3.72456044422027446217e+02
9.78000000000000000000e+02, 5.43299999999999982947e+01, 6.32278000000000020009e+02, 3.80610000000000013642e+02, 2019/5/7/10:25, 6.44122591347041066001e+02, 3.72553213026290848120e+02
9.84000000000000000000e+02, 5.45399999999999991473e+01, 6.36883000000000038199e+02, 3.79250000000000000000e+02, 2019/5/7/10:26, 6.47958459835644475788e+02, 3.72279062955998995221e+02
9.84000000000000000000e+02, 5.45399999999999991473e+01, 6.37376999999999952706e+02, 3.80610000000000013642e+02, 2019/5/7/10:27, 6.47958459835644475788e+02, 3.72279062955998995221e+02
9.96000000000000000000e+02, 5.48599999999999994316e+01, 6.41409999999999968168e+02, 3.80040000000000020464e+02, 2019/5/7/10:28, 6.55672395248445582183e+02, 3.71893801832735164226e+02
9.90000000000000000000e+02, 5.46499999999999985789e+01, 6.44769999999999981810e+02, 3.77779999999999972715e+02, 2019/5/7/10:29, 6.51829869733536270360e+02, 3.72173567426135662117e+02
9.90000000000000000000e+02, 5.46499999999999985789e+01, 6.43964000000000055479e+02, 3.79800000000000011369e+02, 2019/5/7/10:30, 6.51829869733536270360e+02, 3.72173567426135662117e+02
9.90000000000000000000e+02, 5.46499999999999985789e+01, 6.46893000000000029104e+02, 3.76569999999999993179e+02, 2019/5/7/10:31, 6.51829869733536270360e+02, 3.72173567426135662117e+02
9.90000000000000000000e+02, 5.47500000000000000000e+01, 6.48403999999999996362e+02, 3.76149999999999977263e+02, 2019/5/7/10:32, 6.51803646534242943744e+02, 3.71998548976528525145e+02
9.90000000000000000000e+02, 5.48500000000000014211e+01, 6.46048000000000001819e+02, 3.78810000000000002274e+02, 2019/5/7/10:33, 6.51761660306976295942e+02, 3.71832712011182877632e+02
9.90000000000000000000e+02, 5.48500000000000014211e+01, 6.50859000000000037289e+02, 3.75259999999999990905e+02, 2019/5/7/10:34, 6.51761660306976295942e+02, 3.71832712011182877632e+02
9.90000000000000000000e+02, 5.48500000000000014211e+01, 6.46241999999999961801e+02, 3.78100000000000022737e+02, 2019/5/7/10:35, 6.51761660306976295942e+02, 3.71832712011182877632e+02
9.90000000000000000000e+02, 5.49500000000000028422e+01, 6.55582999999999969987e+02, 3.72490000000000009095e+02, 2019/5/7/10:36, 6.51741699693886630484e+02, 3.71654177766602401789e+02
9.90000000000000000000e+02, 5.51499999999999985789e+01, 6.56666000000000053660e+02, 3.71430000000000006821e+02, 2019/5/7/10:37, 6.51703471995218819757e+02, 3.71296251140449896866e+02
9.96000000000000000000e+02, 5.53599999999999994316e+01, 6.51708999999999946340e+02, 3.77050000000000011369e+02, 2019/5/7/10:38, 6.55535759761904728293e+02, 3.71022400593738268526e+02
9.90000000000000000000e+02, 5.48500000000000014211e+01, 6.53812000000000011823e+02, 3.75720000000000027285e+02, 2019/5/7/10:39, 6.51761660306976295942e+02, 3.71832712011182877632e+02
9.90000000000000000000e+02, 5.47500000000000000000e+01, 6.54346999999999979991e+02, 3.75670000000000015916e+02, 2019/5/7/10:40, 6.51803646534242943744e+02, 3.71998548976528525145e+02
9.90000000000000000000e+02, 5.49500000000000028422e+01, 6.60014000000000010004e+02, 3.74009999999999990905e+02, 2019/5/7/10:41, 6.51741699693886630484e+02, 3.71654177766602401789e+02
9.90000000000000000000e+02, 5.51499999999999985789e+01, 6.58950000000000045475e+02, 3.75490000000000009095e+02, 2019/5/7/10:42, 6.51703471995218819757e+02, 3.71296251140449896866e+02
9.90000000000000000000e+02, 5.52500000000000000000e+01, 6.64124000000000023647e+02, 3.71649999999999977263e+02, 2019/5/7/10:43, 6.51654059590030897198e+02, 3.71134732745738176618e+02
9.90000000000000000000e+02, 5.52500000000000000000e+01, 6.61649000000000000909e+02, 3.72180000000000006821e+02, 2019/5/7/10:44, 6.51654059590030897198e+02, 3.71134732745738176618e+02
9.90000000000000000000e+02, 5.52500000000000000000e+01, 6.62591000000000008185e+02, 3.71759999999999990905e+02, 2019/5/7/10:45, 6.51654059590030897198e+02, 3.71134732745738176618e+02
9.90000000000000000000e+02, 5.52500000000000000000e+01, 6.65509999999999990905e+02, 3.70410000000000025011e+02, 2019/5/7/10:46, 6.51654059590030897198e+02, 3.71134732745738176618e+02
9.96000000000000000000e+02, 5.54600000000000008527e+01, 6.63222999999999956344e+02, 3.72990000000000009095e+02, 2019/5/7/10:47, 6.55493055227933382412e+02, 3.70856808413288035808e+02
9.90000000000000000000e+02, 5.53500000000000014211e+01, 6.64767000000000052751e+02, 3.72509999999999990905e+02, 2019/5/7/10:48, 6.51626931165210180552e+02, 3.70960408106629529357e+02
9.96000000000000000000e+02, 5.55600000000000022737e+01, 6.63756999999999948159e+02, 3.73100000000000022737e+02, 2019/5/7/10:49, 6.55470119449061485284e+02, 3.70680098250023888795e+02
9.96000000000000000000e+02, 5.55600000000000022737e+01, 6.67091999999999984539e+02, 3.71670000000000015916e+02, 2019/5/7/10:50, 6.55470119449061485284e+02, 3.70680098250023888795e+02
9.96000000000000000000e+02, 5.55600000000000022737e+01, 6.68028000000000020009e+02, 3.72240000000000009095e+02, 2019/5/7/10:51, 6.55470119449061485284e+02, 3.70680098250023888795e+02
9.96000000000000000000e+02, 5.56599999999999965894e+01, 6.75589000000000055479e+02, 3.66930000000000006821e+02, 2019/5/7/10:52, 6.55439576647822946143e+02, 3.70507721153924592272e+02
9.90000000000000000000e+02, 5.54500000000000028422e+01, 6.75072000000000002728e+02, 3.67649999999999977263e+02, 2019/5/7/10:53, 6.51600029832450672984e+02, 3.70785985483667559492e+02
9.84000000000000000000e+02, 5.52400000000000019895e+01, 6.71193999999999959982e+02, 3.69589999999999974989e+02, 2019/5/7/10:54, 6.47761034780134423272e+02, 3.71063122801875806545e+02
9.84000000000000000000e+02, 5.52400000000000019895e+01, 6.71712999999999965439e+02, 3.68899999999999977263e+02, 2019/5/7/10:55, 6.47761034780134423272e+02, 3.71063122801875806545e+02
9.84000000000000000000e+02, 5.53400000000000034106e+01, 6.68458999999999946340e+02, 3.70540000000000020464e+02, 2019/5/7/10:56, 6.47732969576748587315e+02, 3.70889411650028193890e+02
9.96000000000000000000e+02, 5.59600000000000008527e+01, 6.75139000000000010004e+02, 3.67949999999999988631e+02, 2019/5/7/10:57, 6.55358889422956053750e+02, 3.69984684181398961300e+02
1.00200000000000000000e+03, 5.60700000000000002842e+01, 6.74748000000000047294e+02, 3.70930000000000006821e+02, 2019/5/7/10:58, 6.59216006938307145901e+02, 3.69885158284239537352e+02
9.96000000000000000000e+02, 5.58599999999999994316e+01, 6.80730999999999994543e+02, 3.66079999999999984084e+02, 2019/5/7/10:59, 6.55379084039106828641e+02, 3.70162819747562537032e+02
9.90000000000000000000e+02, 5.56499999999999985789e+01, 6.78851999999999975444e+02, 3.67120000000000004547e+02, 2019/5/7/11:0, 6.51545298068368424538e+02, 3.70437878399431610887e+02
9.90000000000000000000e+02, 5.56499999999999985789e+01, 6.76990000000000009095e+02, 3.68000000000000000000e+02, 2019/5/7/11:1, 6.51545298068368424538e+02, 3.70437878399431610887e+02
9.90000000000000000000e+02, 5.57500000000000000000e+01, 6.82440000000000054570e+02, 3.64680000000000006821e+02, 2019/5/7/11:2, 6.51507294267642350860e+02, 3.70269853312616248786e+02
9.90000000000000000000e+02, 5.58500000000000014211e+01, 6.78457999999999969987e+02, 3.68980000000000018190e+02, 2019/5/7/11:3, 6.51485582173682018947e+02, 3.70092598334218791933e+02
9.96000000000000000000e+02, 5.61599999999999965894e+01, 6.78312000000000011823e+02, 3.69319999999999993179e+02, 2019/5/7/11:4, 6.55298228228623997893e+02, 3.69639943514726837748e+02
9.96000000000000000000e+02, 5.61599999999999965894e+01, 6.77657000000000039108e+02, 3.71000000000000000000e+02, 2019/5/7/11:5, 6.55298228228623997893e+02, 3.69639943514726837748e+02
9.90000000000000000000e+02, 5.59500000000000028422e+01, 6.79947999999999979082e+02, 3.69970000000000027285e+02, 2019/5/7/11:6, 6.51458965402950070711e+02, 3.69918162769294156078e+02
9.96000000000000000000e+02, 5.62599999999999980105e+01, 6.82277000000000043656e+02, 3.68199999999999988631e+02, 2019/5/7/11:7, 6.55262963393444465510e+02, 3.69470479947677119981e+02
