6.97962738485643274799e+00, 5.66670312803638331900e-01, 6.43393178399856502381e+00, 4.49563822769305787563e-01, 3.19889999999999986358e+02, 4.48663651664101070793e+00, 5.88046043648852018171e-02, 1.38999636313461182061e-06, 1.66673334666943384619e+00, 3.69847048295788932592e+06, 3.07190880465698198032e-05, 6.97962739134630272275e+00, 8.32008563481761886926e-01
7.03227068956092971064e+00, 5.66473013447505335805e-01, 6.47870674178727412595e+00, 4.49417085477646860436e-01, 3.20099999999999965894e+02, 4.50885113480172528000e+00, 5.92123265107513466199e-02, 7.63768342921935578020e-07, 1.66943388677745585547e+00, 2.82049379335705041885e+07, 3.19672728007894187434e-05, 7.03227069328984377705e+00, 8.25457599195646429813e-01
7.08518921807930812662e+00, 5.66072946021863643296e-01, 6.52260008061341700625e+00, 4.49107761844481978564e-01, 3.20409999999999968168e+02, 4.52618776566060621036e+00, 5.97275110846590961966e-02, 1.82573334979073564644e-06, 1.67213442688547786474e+00, 1.57289364472109545022e+06, 3.35361637318343163111e-05, 7.08518922748504387243e+00, 8.17622887847094470537e-01
7.13785097573566318374e+00, 5.65871965914555796751e-01, 6.56728021178977439121e+00, 4.48958508839695180637e-01, 3.20620000000000004547e+02, 4.54798020114572132400e+00, 6.01393272185041030675e-02, 5.82556602588930949229e-07, 1.67483496699349987402e+00, 8.53724371266738697886e+06, 3.48886113249951510537e-05, 7.13785097887140906892e+00, 8.11037315688845739103e-01
7.19052097832795489296e+00, 5.65669220529634642070e-01, 6.61191698998467725090e+00, 4.48808024059624832702e-01, 3.20829999999999984084e+02, 4.56958354502724972690e+00, 6.05528414988029464738e-02, 2.23179752778878036303e-06, 1.67723544708951943782e+00, 1.19550994448031904176e+06, 3.62116029389461622102e-05, 7.19052099087556495505e+00, 8.04749394744486590270e-01
7.24347209397408153819e+00, 5.65263543707321902687e-01, 6.65564662325348521676e+00, 4.48495004738715008497e-01, 3.21139999999999986358e+02, 4.58616429586651364048e+00, 6.10758667182646278193e-02, 2.24830606639392486490e-06, 1.67993598719754144710e+00, 1.73914945076308702119e+06, 3.79705097200865978788e-05, 7.24347210728690615866e+00, 7.96836974240247686296e-01
7.29616054951823134189e+00, 5.65057258978524434845e-01, 6.70018829230974510835e+00, 4.48342106760797054488e-01, 3.21349999999999965894e+02, 4.60734108548653331638e+00, 6.14935158433378148413e-02, 1.70777852278902712058e-07, 1.68263652730556345638e+00, 5.62163334530778646469e+08, 3.94854376544316151474e-05, 7.29616055057414314433e+00, 7.90202482236969871998e-01
7.34885724999831868587e+00, 5.64849276761863361429e-01, 6.74468650776106493083e+00, 4.48188026666566985412e-01, 3.21559999999999945430e+02, 4.62832688238878198206e+00, 6.19128868687740530063e-02, 9.38814042723150909658e-07, 1.68503700740158302018e+00, 4.03989649238586425781e+06, 4.09670153622432658904e-05, 7.34885725605373352209e+00, 7.83861281200273429803e-01
7.40128343805648380993e+00, 5.64841037211969987375e-01, 6.79003009572974303154e+00, 4.48194099998273698393e-01, 3.21669999999999959073e+02, 4.65409458459595448687e+00, 6.22240587141231135671e-02, 2.84102958564537181951e-06, 1.68713742748560013851e+00, 2.00729440802779514343e+06, 4.20661961763255234448e-05, 7.40128345698515754947e+00, 7.79136160457963744541e-01
7.45399466532845966782e+00, 5.64629799724430059271e-01, 6.83444974251950299049e+00, 4.48037702973582196986e-01, 3.21879999999999995453e+02, 4.67474388543343355451e+00, 6.26461952187701426320e-02, 3.09801329985819799443e-06, 1.68953790758161970231e+00, 1.29143592173880385235e+06, 4.36357884264561865593e-05, 7.45399468685371502374e+00, 7.72771668705055869708e-01
7.50671413753637040145e+00, 5.64416927571508075800e-01, 6.87882588295398900158e+00, 4.47880170496676499603e-01, 3.22089999999999974989e+02, 4.69520064465777320351e+00, 6.30700805152371313245e-02, 3.10372645427666135642e-06, 1.69193838767763926612e+00, 1.62702245977264572866e+06, 4.52587866834415399747e-05, 7.50671416001066571511e+00, 7.66391422735456462334e-01
7.50699682105419441314e+00, 5.64215358287184387542e-01, 6.87792016664235994483e+00, 4.47718850829626258125e-01, 3.22189999999999997726e+02, 4.69013253943172525595e+00, 6.31814128246779849185e-02, 1.65283197885982699564e-06, 1.69223844768964171159e+00, 1.06926931325455941260e+07, 4.57222774844456792895e-05, 7.50699683313164811693e+00, 7.64743999489882364529e-01
7.55972650127802570097e+00, 5.64000797114461382975e-01, 6.92224429713279487686e+00, 4.47560197831511408229e-01, 3.22399999999999977263e+02, 4.71034857679162843880e+00, 6.36077515877706695102e-02, 1.38999636313461182061e-06, 1.69463892778566127539e+00, 1.76856614725232170895e+06, 4.74162119176039836745e-05, 7.55972651186797062195e+00, 7.58340369008058123867e-01
7.61275103611558900951e+00, 5.63582923802518065415e-01, 6.96560147422166675568e+00, 4.47239119278230234933e-01, 3.22709999999999979536e+02, 4.72520299576768465499e+00, 6.41484370810459225698e-02, 2.34562786942131103120e-06, 1.69703940788168083920e+00, 5.10164368040254898369e+06, 4.95630152470480763111e-05, 7.61275105487608882981e+00, 7.50555838683360621033e-01
7.66521059653350000929e+00, 5.63566912078666049091e-01, 7.01076174683417718825e+00, 4.47239588514054708934e-01, 3.22819999999999993179e+02, 4.75019836868680300768e+00, 6.44657180273561919437e-02, 1.77842300757624214044e-07, 1.69943988797770040300e+00, 2.53738980998394191265e+07, 5.09774286070183358559e-05, 7.66521059800350901270e+00, 7.45485515423270905799e-01
7.71796501156514125341e+00, 5.63347626806362522522e-01, 7.05495500373055950405e+00, 4.47077660598661108526e-01, 3.23029999999999972715e+02, 4.76983094531679263639e+00, 6.48973594067192155466e-02, 2.14314359909557638326e-06, 1.70154030806171752133e+00, 1.13230599841262982227e+06, 5.27375088460597772492e-05, 7.71796502999982880766e+00, 7.39332695401798023482e-01
7.71825554740290620259e+00, 5.63145761737312344763e-01, 7.05401453887554286126e+00, 4.46916340931610867049e-01, 3.23129999999999995453e+02, 4.76456700879580630215e+00, 6.50113235334990186010e-02, 6.02200358073388053688e-07, 1.70184036807371996680e+00, 1.81078256021600700915e+07, 5.32715135295571063289e-05, 7.71825555262841866977e+00, 7.37651365534409464431e-01
7.77131266936821862856e+00, 5.62722929009530581368e-01, 7.09720576602367803076e+00, 4.46592029650955235631e-01, 3.23439999999999997726e+02, 4.77863884891023005252e+00, 6.55599387068619976482e-02, 7.25365962520596672852e-07, 1.70424084816973953060e+00, 3.72368960014371201396e+07, 5.56602819055512359212e-05, 7.77131267597416375281e+00, 7.29779774086635857344e-01
7.87746342658656217850e+00, 5.61872294780907166611e-01, 7.18340296567515590453e+00, 4.45940269807318823148e-01, 3.24059999999999945430e+02, 4.80588700518903078063e+00, 6.66661767294333407197e-02, 1.12407482209102361788e-07, 1.70904180836177865821e+00, 5.80128089965317770839e+07, 6.07361196901949051681e-05, 7.87746342771346785838e+00, 7.13923663388928542162e-01
7.82497088642490634669e+00, 5.61894412996601477772e-01, 7.13841506785930235424e+00, 4.45944028856251228898e-01, 3.23949999999999988631e+02, 4.78166011080983199832e+00, 6.63412297438277509531e-02, 2.02696584377523912928e-07, 1.70694138827776153988e+00, 1.14834662765316087753e+07, 5.91986607982611799292e-05, 7.82497088839555576811e+00, 7.18752594533222710638e-01
7.82526534842263998826e+00, 5.61692402702734905340e-01, 7.13745391515897775747e+00, 4.45782709189201042932e-01, 3.24049999999999954525e+02, 4.77627729604307305067e+00, 6.64558536784855269364e-02, 1.43951669007952191383e-06, 1.70694138827776153988e+00, 1.81592972921767574735e+06, 5.96690578673705166748e-05, 7.82526536253188353953e+00, 7.17335010459849709008e-01
7.87835270181971836223e+00, 5.61266048003626782936e-01, 7.18049345000674321682e+00, 4.45456310806168098715e-01, 3.24359999999999956799e+02, 4.78959165864775116006e+00, 6.70120708307579693308e-02, 8.75333391532663560368e-07, 1.70934186837378110368e+00, 2.35923121084645902738e+06, 6.23207208758597917255e-05, 7.87835271081852095421e+00, 7.09352109035895628253e-01
7.87864912689743679408e+00, 5.61063965744533321711e-01, 7.17952220605385882379e+00, 4.45294991139117857237e-01, 3.24459999999999979536e+02, 4.78415105157469611186e+00, 6.71270848166821421099e-02, 2.05801127976651947209e-06, 1.70934186837378110368e+00, 1.37702891991042485461e+06, 6.28141591943253232468e-05, 7.87864914822334849731e+00, 7.07918271658421582870e-01
7.93145222631270385705e+00, 5.60838070157755663736e-01, 7.22347086872681032332e+00, 4.45128888504198738651e-01, 3.24669999999999959073e+02, 4.80260456744635355619e+00, 6.75712668374336272725e-02, 2.85151773108337534007e-06, 1.71144228845779822201e+00, 1.37611074118793476373e+06, 6.49468788889476472508e-05, 7.93145225701316469724e+00, 7.01617494714453782123e-01
7.93115383815500063491e+00, 5.61040223957840589186e-01, 7.22445084039787221997e+00, 4.45290208171249035640e-01, 3.24569999999999993179e+02, 4.80809441177464158557e+00, 6.74555836037037115371e-02, 1.70856532237584612458e-06, 1.71144228845779822201e+00, 3.79158108529523760080e+06, 6.44377832070325740239e-05, 7.93115385640284387136e+00, 7.03061401546453579314e-01
